N,P,K,temperature,humidity,ph,rainfall,label
96,28,52,28.97364253203033,91.60299990655061,6.6144684002559355,29.43814613382645,Muskmelon
91,25,46,27.86562567297499,91.31474645038114,6.621193786052388,22.983162476459146,Muskmelon
102,27,51,28.506382872809837,92.9221434592607,6.324427059259155,23.723771562947395,Muskmelon
110,12,50,27.96571924294443,93.37358699332627,6.178941184843485,27.002465467940908,Muskmelon
111,23,51,29.026340402972373,92.93116406799878,6.1413446375249,28.973966678852705,Muskmelon
103,28,54,28.192547165730215,92.18992235634421,6.082824904596099,24.268097947965188,Muskmelon
115,22,49,27.461593229668527,90.49977737183994,6.705023197437745,22.908997401112945,Muskmelon
90,9,48,27.204880076644052,91.3876895617018,6.637314984106284,26.81250221214647,Muskmelon
104,20,52,29.42402069587208,93.48772927714965,6.65103089682962,25.573946063595532,Muskmelon
115,7,50,27.945790588904927,92.23017353768354,6.132286050158372,26.064301979940687,Muskmelon
84,12,47,28.37038378691467,94.69566953526743,6.5227497323141375,20.929321002622437,Muskmelon
116,15,53,29.440673771064915,90.91500385373385,6.319815661689394,21.26015851874808,Muskmelon
116,5,51,29.399702442326742,91.76331971530725,6.474899495173207,27.097151284564838,Muskmelon
118,18,47,29.366341295270225,92.10634094671649,6.4729695777238625,26.471180301876885,Muskmelon
104,27,53,28.455303064499237,91.1406051935524,6.047555833395218,21.01707424350489,Muskmelon
111,19,47,29.121862758844877,91.01201139618507,6.690579822128841,28.98359008686034,Muskmelon
101,9,50,28.896123443797222,90.62396231208906,6.149313880965674,21.71736836776197,Muskmelon
106,10,47,28.328186280720367,93.3370430467653,6.415898514489024,28.008983799287982,Muskmelon
90,26,52,28.632856994683728,93.89836659781855,6.274051347494815,26.9008005881046,Muskmelon
80,16,48,27.80402591570011,92.87385291335129,6.053157683595041,29.835166915953224,Muskmelon
86,23,50,28.75645893174598,90.9403709723963,6.477385600932443,27.97738101523328,Muskmelon
104,24,47,27.817696248425097,91.30856032144352,6.596782377341933,20.72832524679078,Muskmelon
113,8,51,28.63962336781166,93.46162261520763,6.701303063476209,23.886693305877294,Muskmelon
118,19,54,28.98766657732937,94.39303176123663,6.545877477709485,29.572661034788908,Muskmelon
95,26,53,28.13229634520196,94.3359323395073,6.74613678975753,27.147607320769,Muskmelon
107,12,46,29.112813219758507,94.05324537026802,6.552603441914709,23.177519307592334,Muskmelon
117,10,46,27.02567875871953,92.35059016675245,6.737479996732043,23.574871425396285,Muskmelon
104,11,50,29.300228845223554,91.74724464417707,6.722849479152477,23.558894366578095,Muskmelon
85,18,47,29.784040200635708,93.91945894965117,6.597734498823266,28.316219185736543,Muskmelon
86,24,48,27.544191022129056,94.94649366637948,6.31844835769123,20.978730604997303,Muskmelon
107,15,48,27.710362219724658,94.60003688027979,6.0016512329175455,21.014023422415892,Muskmelon
104,17,46,29.885159736545596,91.84917524939539,6.342214164612817,27.04706832458842,Muskmelon
97,27,49,27.989953909602235,94.5541136346829,6.1176946091442534,28.430521317085734,Muskmelon
81,12,45,27.749092009329704,91.56757761546099,6.582746418987844,25.692009313574218,Muskmelon
81,6,48,27.25367278553516,92.29029266629149,6.562758119736684,25.817614485066706,Muskmelon
95,17,47,28.367117097423012,92.5972360054916,6.751688175969608,29.025350489148874,Muskmelon
98,8,49,28.74229966897733,91.63664932791275,6.492983206158819,23.222966645656616,Muskmelon
92,14,51,28.52721657032879,94.39392434764856,6.336856425148412,26.53890628774098,Muskmelon
97,26,54,29.641343557339425,92.7459415851726,6.016507541526437,26.479265201505214,Muskmelon
107,20,54,29.608105165167927,91.28362312302713,6.727510199056039,28.02795314607245,Muskmelon
109,15,51,29.0350749067901,93.47030179337462,6.2464520757798985,22.45365986280907,Muskmelon
87,20,52,27.93709032679547,94.78536225108749,6.5345455015836995,22.389084859654336,Muskmelon
95,16,54,28.07092237636006,91.44734160470938,6.5846375164856585,27.11891545960954,Muskmelon
108,27,49,29.937505415432458,93.49287849082462,6.002172336983489,23.000493132155558,Muskmelon
85,16,46,27.468889232548474,93.10356366719927,6.62209445790141,24.23137904117627,Muskmelon
118,11,46,29.56413935576781,94.8878194585805,6.4816803202909155,29.38405850428039,Muskmelon
112,9,45,27.080247811529727,94.01883835268382,6.246760404452674,23.38152720774014,Muskmelon
100,23,45,27.212475596779793,91.27780337744306,6.01481404575748,26.366781219545782,Muskmelon
112,28,53,28.999795193635038,93.7440668515287,6.085011367226264,25.310051469381094,Muskmelon
109,27,48,29.574436630201813,94.96446582251824,6.015929450363899,28.00659667508224,Muskmelon
112,8,49,27.735988676464423,94.46222605707011,6.150670447731183,20.002509923046425,Muskmelon
94,20,54,28.437351876774244,92.3721339272386,6.3641050280758185,25.29614101195955,Muskmelon
114,13,54,29.501076081055942,91.69519082115023,6.515108712534472,20.954094669676664,Muskmelon
85,15,51,27.00260254113453,92.41305744426701,6.319534497431043,23.899096457850085,Muskmelon
97,18,53,28.568731890938917,93.108951412051,6.693893962728252,20.521055178225545,Muskmelon
115,9,45,28.626716056581444,93.72334167359372,6.645499632052641,20.935467010757865,Muskmelon
106,20,49,28.868400585616712,90.36960694497577,6.118302361078926,20.14309743249572,Muskmelon
84,16,54,27.962676418830146,93.50055988955263,6.340030465247187,25.16632163219805,Muskmelon
91,14,50,27.577513413640638,93.04352064224715,6.255519370903444,28.276445378183922,Muskmelon
113,9,47,29.415351206130325,90.02063686822873,6.742226825703037,24.6792101865155,Muskmelon
86,20,46,28.68428001568199,90.18277907721956,6.160624544031441,22.1867623841783,Muskmelon
83,5,46,29.314940924558503,90.37411888210039,6.51239345411471,27.21978389581936,Muskmelon
88,27,53,29.40609150473768,94.29673232096525,6.2797258537041705,24.151270281138206,Muskmelon
99,25,49,27.258098315023076,90.37079144199356,6.4747873636790985,29.052895869262667,Muskmelon
85,15,52,28.974018083298407,93.30059596620661,6.3770875004899645,27.156536796605685,Muskmelon
93,14,54,28.33075725298991,91.56028443203802,6.553148099706631,20.598659016772363,Muskmelon
104,8,45,29.845622383452454,94.55714794123345,6.478411857494805,26.688241453299177,Muskmelon
110,12,48,29.665797581303735,90.19418019845203,6.1991823137987625,24.197112013010184,Muskmelon
81,23,53,27.715142742342756,91.76818937901635,6.690894784877797,26.730157409728687,Muskmelon
111,5,48,28.062297424142944,92.71936411979193,6.272735517718925,26.013573852990543,Muskmelon
110,8,46,29.735934267694475,92.66071566175782,6.450134774826176,29.9012355509429,Muskmelon
104,26,53,29.77929837834018,92.82188105871306,6.1198540805545285,29.279914885982773,Muskmelon
111,23,45,29.089864300731605,91.37201753342691,6.021654002347941,25.31839414104259,Muskmelon
102,12,51,28.476495598210498,91.5945346143632,6.227344436208014,27.20781450522451,Muskmelon
97,9,48,28.701945447014214,90.86666324732552,6.580386845421876,27.344400258662645,Muskmelon
116,7,47,27.69291466112474,90.68367463216809,6.49310372274093,24.366428851680567,Muskmelon
108,22,45,28.82413339230999,93.83810856310741,6.214346239904708,23.785726328017486,Muskmelon
90,8,52,27.43890079199509,92.57682324744655,6.436912942092769,20.882256103756337,Muskmelon
104,19,47,27.286121469568965,93.1610755210001,6.721267703546536,28.525013926538485,Muskmelon
111,24,48,28.3229085012714,93.65491217342597,6.694968263122007,29.53300939139941,Muskmelon
113,12,46,27.111700983584647,92.49820869043394,6.742811703758746,21.089846798564583,Muskmelon
119,19,51,27.10409089184237,90.0252205606504,6.037751260803529,23.499702907507086,Muskmelon
93,8,50,29.66218620114203,93.18755823665052,6.135100423405394,20.267347990410567,Muskmelon
114,16,46,29.015245405877952,94.9842704903272,6.2782494466523495,22.421678165126394,Muskmelon
116,11,52,28.691212274766016,94.68652895636794,6.403364632166279,20.273252231457548,Muskmelon
89,9,51,28.84488632274551,90.20360220202966,6.536645078599749,26.825824412681584,Muskmelon
99,17,52,29.808964960101093,90.9859290101172,6.728049869136854,28.537343433779142,Muskmelon
91,25,54,29.33046591586878,94.13692904289921,6.3016563379068,24.609317961114307,Muskmelon
84,8,46,28.23966379251193,93.6760505586899,6.115266547626297,21.735129048360204,Muskmelon
96,24,47,29.626943825001117,91.67674430239046,6.066458984812455,23.67911912847444,Muskmelon
116,8,45,28.29566850435447,94.55224002079662,6.708442682719801,26.13566107208169,Muskmelon
109,28,45,29.797847827240496,91.88118645383919,6.752835065854256,22.443114225179514,Muskmelon
115,18,52,29.227488160524885,92.23594898115327,6.702670958508848,28.586187762753926,Muskmelon
104,8,46,27.364780676037725,93.96392051152388,6.742497102602469,22.84268987773598,Muskmelon
100,6,47,29.055116327600363,90.37213073625297,6.222521239654895,24.82761787177788,Muskmelon
84,8,50,29.130673218910967,94.70584207785178,6.2811967356504965,27.634326175760805,Muskmelon
107,7,48,29.15443178986116,91.46747254188081,6.512843261814868,26.32428065003994,Muskmelon
113,8,52,28.222371713338358,93.47085717763892,6.076867592903796,26.465938774288325,Muskmelon
111,14,45,29.12277678417113,94.27467455998385,6.500227631718384,20.32601041255335,Muskmelon
117,23,45,29.944323807784976,91.19262757633878,6.427002285702693,27.36843146793443,Muskmelon
27,125,203,22.94481537937778,90.57408267908598,6.333550623013233,112.8781647010923,Apple
29,144,199,22.557218138638202,93.23599366040436,6.134805179477787,103.1077586059594,Apple
38,125,200,21.26920252320759,91.27242537666177,5.759928010165336,105.10187353514675,Apple
30,136,195,21.64900872475697,92.39613523883574,5.591136027387259,116.80948648725088,Apple
22,124,202,21.356702632855264,94.56633822428347,5.537956106537961,100.11553998058362,Apple
18,136,198,21.965798603764913,94.48024287230545,5.555747341732954,103.19237485001706,Apple
26,133,197,22.571876057409504,90.02922814300238,6.1516064134016455,103.05249865097107,Apple
34,142,204,23.75087636542712,91.78907577937669,5.85924955618502,117.37160068011575,Apple
26,143,203,21.951674654569324,91.34962321045475,6.368526109788103,117.15402981948702,Apple
20,144,197,21.191068696742448,94.99742571541091,5.826287438623376,104.03176097119957,Apple
24,137,204,22.703692311553667,92.25592768844778,5.66576774298033,108.98868140759265,Apple
13,126,201,21.473724091114676,93.8425763908039,6.05535772739304,113.41470870571631,Apple
17,128,195,22.549842076700784,93.98733240449602,5.593603832460559,118.14547279704416,Apple
24,131,203,21.154657915829326,91.70011465735915,5.7962046879693645,105.34160517479975,Apple
23,130,199,22.47818264779463,91.14919487313735,5.805828604673226,102.80903499545961,Apple
11,129,198,23.071354684254143,90.8587792811547,5.983378256988607,110.49432795977822,Apple
26,135,199,23.775133884242976,94.1327656331222,6.37801490197314,119.95948581608376,Apple
16,125,201,22.779105404874358,90.92524454074656,5.720910396680035,114.87117861302495,Apple
30,139,202,21.177622813037587,90.046303419376,6.323132224480586,112.3202850125329,Apple
16,125,204,21.59173145678905,91.68313729513606,6.019699396191481,110.77025926791869,Apple
35,123,195,22.641918298758586,93.83120673529127,6.476013408841018,119.35452480411223,Apple
35,138,197,21.319974563420217,90.91092351431286,6.3167781052862715,111.71980226666024,Apple
29,141,197,23.541152107408656,93.99501069346455,5.549588329020411,101.36497628156587,Apple
25,127,202,22.692613682439713,92.06644968187048,6.186365293971113,109.85793094757616,Apple
36,125,202,23.43854263523103,93.14778579219293,6.390730549817292,106.95473351706254,Apple
36,144,204,22.011665320711963,93.95121941582826,6.2018296554160735,109.65445721434868,Apple
32,140,200,22.99073698836302,94.85630373694705,6.067241610719053,117.6631797792217,Apple
14,138,203,21.140324846666495,94.7958995712433,5.659614045259029,112.74624428566626,Apple
38,144,203,23.278694717228124,93.58805734708781,5.9939671409132185,109.41519154430739,Apple
32,126,202,23.049565369665057,92.11061745525926,6.314935140413945,102.36219338324844,Apple
33,136,197,22.300622964529488,90.78457608661486,5.763093121558597,104.75404687686083,Apple
38,125,201,23.413236782642315,91.15738714062103,5.848174314361433,118.81915954221522,Apple
23,122,204,21.22476162315922,92.56703161546963,6.268969371148541,103.97477493485248,Apple
36,142,198,23.52907102880859,91.8395511164726,5.716882218448974,108.21031649191184,Apple
11,127,198,22.52502990254417,93.29644738184301,6.239884787836643,114.6308126321804,Apple
17,142,198,22.354246360848634,94.19609437176683,6.120303842013043,102.0602373947662,Apple
21,135,195,21.650938450711195,91.21917525600566,5.647529154398375,101.10522621535877,Apple
17,139,198,22.92065348601213,94.58413718305191,5.716902817614474,108.77279443453656,Apple
38,134,198,21.283955823567524,90.52666241512777,6.454872899504812,102.97957850942576,Apple
39,124,200,22.671787833566473,93.77384786522202,5.78026870078027,110.24798489815944,Apple
14,143,201,23.462122370531866,91.3917609954816,5.875965188094458,108.84296883779291,Apple
24,126,202,22.78613691749381,90.17021491126881,5.629819586184058,106.82744507760899,Apple
28,140,204,23.979047550428145,94.95623796000518,6.340598587050254,118.16883873796948,Apple
21,124,197,21.15211448625811,94.67734051305281,5.7947931164355175,113.99565572236787,Apple
15,144,199,22.81488962364928,91.88974724715577,5.591862453804621,117.65543513741851,Apple
39,133,204,22.174775489296685,91.76612868514711,5.68185264471678,107.72246929147055,Apple
28,133,200,21.51326575642309,92.89620953583234,5.9359884027674905,102.97467742220276,Apple
11,123,199,23.731515109889106,93.3567299036478,5.642881745449046,100.48374931058521,Apple
15,142,202,22.63423860872769,93.90731551263403,6.340024843027211,103.58433021795797,Apple
10,141,200,21.053775912536366,92.26347517140499,6.062912813410886,109.66276382858672,Apple
38,122,202,22.939959217107397,94.61674468349914,5.563307895259625,116.32313670063691,Apple
23,122,199,22.579864197757008,92.06484348697381,5.716480905795137,110.93595789995753,Apple
33,120,199,22.42803273599763,90.70162416779063,6.164211226698492,117.45914371500454,Apple
13,133,202,23.595662556931725,94.42556678501124,5.764514425236296,110.08323415522867,Apple
35,143,195,21.6156295580998,92.93593719276151,5.989301970087689,117.64570249405145,Apple
12,142,198,23.651187650086207,91.18047870900493,5.552123136507802,114.40432711490065,Apple
11,123,196,22.256227956513243,91.18636527191765,6.297498742331499,114.66825197025804,Apple
26,129,203,22.02912344046203,90.32795349964464,6.150235818350069,105.79185619631099,Apple
16,120,200,23.44631507491188,94.26891613545601,6.180369154966792,111.3592329110971,Apple
24,129,198,21.86832142257752,94.35397504726797,6.08421471081889,102.94578763947014,Apple
39,136,200,22.172424415228967,92.0943874062748,6.477471973959985,119.69997997953237,Apple
21,138,195,21.261914503405897,90.74748066369337,5.753334361711524,117.76328032859422,Apple
34,140,197,22.76717305070619,92.66674512942868,6.133635559756793,117.2220499011645,Apple
26,144,195,23.81957231518961,93.86915226862038,6.47532950387182,105.03346129248328,Apple
21,142,203,22.050463580004397,94.66908875289353,5.813925753864913,111.36264230977915,Apple
29,131,200,23.041232902313865,92.47138106287471,6.321885686641199,110.16941461546546,Apple
36,133,203,21.82792099305056,93.76806233803005,6.22480364042159,117.32502354640863,Apple
13,138,204,23.6319487643039,93.52682329446375,6.373741343485225,116.39609123342913,Apple
26,123,197,23.5738819603349,90.53118530359619,5.894082677309327,101.95867306089295,Apple
15,144,204,22.842423323819613,90.97680187899715,6.311948573252434,115.15029266985897,Apple
13,126,195,22.831593248390732,91.74016121892889,5.619438690935509,116.19900279742343,Apple
16,130,203,22.603006726342738,91.57351702002796,6.249046266819069,111.20941748044243,Apple
24,140,202,22.278012090434714,92.57549191820246,5.562469951097245,104.48207854920366,Apple
